ID,Sire,Dam,Sex,Cand
J010B800,J900E121,J900A961,Female,0
J010B805,J900E121,J900A961,Male,0
J010B858,J900E121,J900A961,Female,0
J010C010,J900E121,J900A961,Female,0
J010C153,J900E121,J900A961,Female,0
J010C207,J900E121,J900A961,Female,0
J010C224,J900E121,J900A961,Female,0
J010C233,J900E121,J900A961,Female,0
J010C254,J900E121,J900A961,Male,0
J010C488,J900E121,J900A961,Male,0
J010C541,J900E121,J900A961,Male,0
J010C553,J900E121,J900A961,Female,0
J010C571,J900E121,J900A961,Male,0
J010C753,J900E121,J900A961,Female,0
J010C877,J900E121,J900A961,Male,0
J010C878,J900E121,J900A961,Male,0
J010D007,J900E121,J900A961,Female,0
J010D204,J900E121,J900A961,Female,0
J010D377,J900E121,J900A961,Male,0
J010D420,J900E121,J900A961,Female,0
J010D421,J900E121,J900A961,Female,0
J010D432,J900E121,J900A961,Female,0
J010D468,J900E121,J900A961,Male,0
J010D588,J900E121,J900A961,Female,0
J0100154,J900E121,J900A961,Female,0
J010A069,J900B884,J900C937,Female,0
J010A093,J900B884,J900C937,Female,0
J010A283,J900B884,J900C937,Female,0
J010A329,J900B884,J900C937,Female,0
J010A496,J900B884,J900C937,Female,0
J010A625,J900B884,J900C937,Female,0
J010A703,J900B884,J900C937,Female,0
J010B027,J900B884,J900C937,Male,0
J010B297,J900B884,J900C937,Female,0
J010B334,J900B884,J900C937,Male,0
J010B540,J900B884,J900C937,Female,0
J010B577,J900B884,J900C937,Female,0
J010B650,J900B884,J900C937,Female,0
J010B666,J900B884,J900C937,Female,0
J010B751,J900B884,J900C937,Female,0
J010B783,J900B884,J900C937,Female,0
J010B789,J900B884,J900C937,Female,0
J010B811,J900B884,J900C937,Male,0
J010B868,J900B884,J900C937,Male,0
J010B946,J900B884,J900C937,Female,0
J010B963,J900B884,J900C937,Female,0
J010C173,J900B884,J900C937,Male,0
J010C179,J900B884,J900C937,Female,0
J010C342,J900B884,J900C937,Male,0
J010C348,J900B884,J900C937,Male,0
J010C472,J900B884,J900C937,Female,0
J010C505,J900B884,J900C937,Female,0
J010C693,J900B884,J900C937,Female,0
J010C696,J900B884,J900C937,Male,0
J010C720,J900B884,J900C937,Female,0
J010C740,J900B884,J900C937,Male,0
J010C820,J900B884,J900C937,Male,0
J010C977,J900B884,J900C937,Female,0
J010D249,J900B884,J900C937,Female,0
J010D334,J900B884,J900C937,Male,0
J010D478,J900B884,J900C937,Female,0
J010D483,J900B884,J900C937,Female,0
J010D673,J900B884,J900C937,Male,0
J010D699,J900B884,J900C937,Female,0
J010D874,J900B884,J900C937,Female,0
J010D875,J900B884,J900C937,Female,0
J010D902,J900B884,J900C937,Male,0
J010D909,J900B884,J900C937,Female,0
J0100145,J900B884,J900C937,Female,0
J0100146,J900B884,J900C937,Female,0
J010A434,J900B884,J900C175,Male,0
J010A452,J900B884,J900C175,Male,0
J010A500,J900B884,J900C175,Male,0
J010A614,J900B884,J900C175,Male,0
J010A621,J900B884,J900C175,Female,0
J010A656,J900B884,J900C175,Female,0
J010A779,J900B884,J900C175,Female,0
J010A861,J900B884,J900C175,Female,0
J010A870,J900B884,J900C175,Female,0
J010A970,J900B884,J900C175,Female,0
J010B022,J900B884,J900C175,Female,0
J010B097,J900B884,J900C175,Female,0
J010B146,J900B884,J900C175,Male,0
J010B248,J900B884,J900C175,Female,0
J010B442,J900B884,J900C175,Male,0
J010B491,J900B884,J900C175,Male,0
J010B570,J900B884,J900C175,Male,0
J010B645,J900B884,J900C175,Male,0
J010B715,J900B884,J900C175,Female,0
J010B759,J900B884,J900C175,Female,0
J010B802,J900B884,J900C175,Male,0
J010B869,J900B884,J900C175,Male,0
J010B883,J900B884,J900C175,Male,0
J010B934,J900B884,J900C175,Male,0
J010C018,J900B884,J900C175,Female,0
J010C159,J900B884,J900C175,Male,0
J010C214,J900B884,J900C175,Male,0
J010C331,J900B884,J900C175,Female,0
J010C549,J900B884,J900C175,Male,0
J010C605,J900B884,J900C175,Female,0
J010C759,J900B884,J900C175,Female,0
J010D026,J900B884,J900C175,Female,0
J010D089,J900B884,J900C175,Male,0
J010D199,J900B884,J900C175,Female,0
J010D213,J900B884,J900C175,Male,0
J010D314,J900B884,J900C175,Female,0
J010D632,J900B884,J900C175,Male,0
J010D682,J900B884,J900C175,Female,0
J010D685,J900B884,J900C175,Female,0
J010D759,J900B884,J900C175,Male,0
J010D812,J900B884,J900C175,Female,0
J010D842,J900B884,J900C175,Male,0
J0100092,J900B884,J900C175,Female,0
J010A073,J900A911,J900B158,Female,0
J010A108,J900A911,J900B158,Female,0
J010A525,J900A911,J900B158,Female,0
J010A749,J900A911,J900B158,Female,0
J010B034,J900A911,J900B158,Female,0
J010B207,J900A911,J900B158,Male,0
J010B209,J900A911,J900B158,Male,0
J010B471,J900A911,J900B158,Male,0
J010B513,J900A911,J900B158,Male,0
J010B546,J900A911,J900B158,Male,0
J010B591,J900A911,J900B158,Female,0
J010B646,J900A911,J900B158,Female,0
J010B763,J900A911,J900B158,Male,0
J010C232,J900A911,J900B158,Female,0
J010C255,J900A911,J900B158,Female,0
J010C274,J900A911,J900B158,Male,0
J010C420,J900A911,J900B158,Female,0
J010C535,J900A911,J900B158,Male,0
J010C581,J900A911,J900B158,Female,0
J010C650,J900A911,J900B158,Female,0
J010C684,J900A911,J900B158,Female,0
J010C703,J900A911,J900B158,Female,0
J010C713,J900A911,J900B158,Female,0
J010C868,J900A911,J900B158,Female,0
J010C935,J900A911,J900B158,Female,0
J010D047,J900A911,J900B158,Female,0
J010D112,J900A911,J900B158,Male,0
J010D226,J900A911,J900B158,Female,0
J010D349,J900A911,J900B158,Female,0
J010D419,J900A911,J900B158,Male,0
J010D556,J900A911,J900B158,Male,0
J010D592,J900A911,J900B158,Female,0
J010D953,J900A911,J900B158,Female,0
J0100015,J900A911,J900B158,Female,0
J010A066,J900A911,J900B260,Female,0
J010A140,J900A911,J900B260,Male,0
J010A200,J900A911,J900B260,Female,0
J010A240,J900A911,J900B260,Female,0
J010A830,J900A911,J900B260,Female,0
J010A835,J900A911,J900B260,Male,0
J010B171,J900A911,J900B260,Male,0
J010B418,J900A911,J900B260,Female,0
J010B579,J900A911,J900B260,Female,0
J010B814,J900A911,J900B260,Male,0
J010C211,J900A911,J900B260,Male,0
J010C264,J900A911,J900B260,Female,0
J010C271,J900A911,J900B260,Female,0
J010C418,J900A911,J900B260,Female,0
J010C976,J900A911,J900B260,Female,0
J010D899,J900A911,J900B260,Female,0
J010D969,J900A911,J900B260,Female,0
J0100094,J900A911,J900B260,Female,0
J010A078,J900C497,J900D257,Male,0
J010A317,J900C497,J900D257,Male,0
J010A319,J900C497,J900D257,Male,0
J010A575,J900C497,J900D257,Female,0
J010A683,J900C497,J900D257,Female,0
J010A897,J900C497,J900D257,Male,0
J010B044,J900C497,J900D257,Female,0
J010B203,J900C497,J900D257,Female,0
J010B426,J900C497,J900D257,Female,0
J010B535,J900C497,J900D257,Male,0
J010B803,J900C497,J900D257,Male,0
J010B952,J900C497,J900D257,Female,0
J010C120,J900C497,J900D257,Female,0
J010C507,J900C497,J900D257,Female,0
J010C600,J900C497,J900D257,Male,0
J010C822,J900C497,J900D257,Male,0
J010D115,J900C497,J900D257,Male,0
J010D495,J900C497,J900D257,Male,0
J0100067,J900C497,J900D257,Female,0
J010A141,J900C497,J900C990,Female,0
J010A174,J900C497,J900C990,Male,0
J010A190,J900C497,J900C990,Female,0
J010A264,J900C497,J900C990,Male,0
J010A405,J900C497,J900C990,Female,0
J010A422,J900C497,J900C990,Male,0
J010A700,J900C497,J900C990,Female,0
J010A718,J900C497,J900C990,Male,0
J010A737,J900C497,J900C990,Male,0
J010A873,J900C497,J900C990,Male,0
J010A976,J900C497,J900C990,Female,0
J010A979,J900C497,J900C990,Male,0
J010A991,J900C497,J900C990,Female,0
J010B033,J900C497,J900C990,Female,0
J010B042,J900C497,J900C990,Male,0
J010B174,J900C497,J900C990,Female,0
J010B217,J900C497,J900C990,Male,0
J010B747,J900C497,J900C990,Female,0
J010B796,J900C497,J900C990,Female,0
J010C032,J900C497,J900C990,Male,0
J010C126,J900C497,J900C990,Female,0
J010C278,J900C497,J900C990,Female,0
J010C358,J900C497,J900C990,Female,0
J010C416,J900C497,J900C990,Female,0
J010C636,J900C497,J900C990,Male,0
J010C645,J900C497,J900C990,Female,0
J010C648,J900C497,J900C990,Female,0
J010C907,J900C497,J900C990,Male,0
J010C946,J900C497,J900C990,Male,0
J010D054,J900C497,J900C990,Female,0
J010D251,J900C497,J900C990,Female,0
J010D430,J900C497,J900C990,Female,0
J010D452,J900C497,J900C990,Female,0
J010D555,J900C497,J900C990,Female,0
J010D802,J900C497,J900C990,Female,0
J010D813,J900C497,J900C990,Male,0
J010D815,J900C497,J900C990,Female,0
J010D879,J900C497,J900C990,Male,0
J010D979,J900C497,J900C990,Female,0
J0100016,J900C497,J900C990,Female,0
J010A155,J900B411,J900C860,Female,0
J010A279,J900B411,J900C860,Male,0
J010A351,J900B411,J900C860,Male,0
J010A356,J900B411,J900C860,Male,0
J010A373,J900B411,J900C860,Male,0
J010A377,J900B411,J900C860,Male,0
J010A388,J900B411,J900C860,Male,0
J010A450,J900B411,J900C860,Male,0
J010A543,J900B411,J900C860,Female,0
J010A587,J900B411,J900C860,Female,0
J010A593,J900B411,J900C860,Female,0
J010A738,J900B411,J900C860,Male,0
J010A826,J900B411,J900C860,Male,0
J010A981,J900B411,J900C860,Female,0
J010B054,J900B411,J900C860,Female,0
J010B075,J900B411,J900C860,Male,0
J010B088,J900B411,J900C860,Male,0
J010B229,J900B411,J900C860,Female,0
J010B276,J900B411,J900C860,Male,0
J010B351,J900B411,J900C860,Male,0
J010B420,J900B411,J900C860,Male,0
J010B429,J900B411,J900C860,Female,0
J010B443,J900B411,J900C860,Female,0
J010B749,J900B411,J900C860,Male,0
J010C056,J900B411,J900C860,Female,0
J010C057,J900B411,J900C860,Male,0
J010C103,J900B411,J900C860,Female,0
J010C196,J900B411,J900C860,Female,0
J010C289,J900B411,J900C860,Male,0
J010C311,J900B411,J900C860,Female,0
J010C350,J900B411,J900C860,Female,0
J010C374,J900B411,J900C860,Male,0
J010C429,J900B411,J900C860,Female,0
J010C478,J900B411,J900C860,Female,0
J010C573,J900B411,J900C860,Female,0
J010C598,J900B411,J900C860,Female,0
J010C662,J900B411,J900C860,Female,0
J010C708,J900B411,J900C860,Male,0
J010C744,J900B411,J900C860,Male,0
J010C819,J900B411,J900C860,Male,0
J010C939,J900B411,J900C860,Male,0
J010D138,J900B411,J900C860,Male,0
J010D179,J900B411,J900C860,Female,0
J010D192,J900B411,J900C860,Female,0
J010D201,J900B411,J900C860,Male,0
J010D219,J900B411,J900C860,Male,0
J010D360,J900B411,J900C860,Female,0
J010D391,J900B411,J900C860,Female,0
J010D441,J900B411,J900C860,Female,0
J010D570,J900B411,J900C860,Female,0
J010D736,J900B411,J900C860,Male,0
J010D767,J900B411,J900C860,Female,0
J010D830,J900B411,J900C860,Male,0
J010A025,J900B411,J900D000,Female,0
J010A043,J900B411,J900D000,Female,0
J010A103,J900B411,J900D000,Female,0
J010A248,J900B411,J900D000,Male,0
J010A250,J900B411,J900D000,Female,0
J010A305,J900B411,J900D000,Female,0
J010A335,J900B411,J900D000,Male,0
J010A429,J900B411,J900D000,Female,0
J010A574,J900B411,J900D000,Female,0
J010A809,J900B411,J900D000,Male,0
J010A876,J900B411,J900D000,Female,0
J010A899,J900B411,J900D000,Male,0
J010A926,J900B411,J900D000,Male,0
J010A994,J900B411,J900D000,Female,0
J010B029,J900B411,J900D000,Female,0
J010B071,J900B411,J900D000,Male,0
J010B148,J900B411,J900D000,Male,0
J010B454,J900B411,J900D000,Female,0
J010B456,J900B411,J900D000,Male,0
J010B502,J900B411,J900D000,Male,0
J010B519,J900B411,J900D000,Male,0
J010B548,J900B411,J900D000,Female,0
J010B642,J900B411,J900D000,Female,0
J010B700,J900B411,J900D000,Female,0
J010B705,J900B411,J900D000,Female,0
J010B726,J900B411,J900D000,Male,0
J010B976,J900B411,J900D000,Female,0
J010B990,J900B411,J900D000,Male,0
J010C185,J900B411,J900D000,Female,0
J010C244,J900B411,J900D000,Female,0
J010C265,J900B411,J900D000,Male,0
J010C322,J900B411,J900D000,Female,0
J010C409,J900B411,J900D000,Female,0
J010C471,J900B411,J900D000,Female,0
J010C480,J900B411,J900D000,Male,0
J010C641,J900B411,J900D000,Female,0
J010C653,J900B411,J900D000,Female,0
J010C664,J900B411,J900D000,Male,0
J010C764,J900B411,J900D000,Female,0
J010C938,J900B411,J900D000,Male,0
J010C968,J900B411,J900D000,Female,0
J010C996,J900B411,J900D000,Male,0
J010D031,J900B411,J900D000,Male,0
J010D075,J900B411,J900D000,Female,0
J010D166,J900B411,J900D000,Male,0
J010D325,J900B411,J900D000,Female,0
J010D342,J900B411,J900D000,Female,0
J010D350,J900B411,J900D000,Female,0
J010D597,J900B411,J900D000,Male,0
J010D667,J900B411,J900D000,Female,0
J010D691,J900B411,J900D000,Male,0
J010D756,J900B411,J900D000,Female,0
J010D782,J900B411,J900D000,Female,0
J010D785,J900B411,J900D000,Female,0
J010D854,J900B411,J900D000,Female,0
J010D961,J900B411,J900D000,Female,0
J010D970,J900B411,J900D000,Male,0
J0100120,J900B411,J900D000,Female,0
J0100121,J900B411,J900D000,Female,0
J010A675,J900B411,J900A574,Female,0
J010A843,J900B411,J900A574,Male,0
J010A982,J900B411,J900A574,Female,0
J010B052,J900B411,J900A574,Male,0
J010B312,J900B411,J900A574,Female,0
J010B323,J900B411,J900A574,Male,0
J010B935,J900B411,J900A574,Female,0
J010C072,J900B411,J900A574,Male,0
J010C127,J900B411,J900A574,Female,0
J010C387,J900B411,J900A574,Male,0
J010C608,J900B411,J900A574,Female,0
J010C651,J900B411,J900A574,Female,0
J010C967,J900B411,J900A574,Female,0
J010D008,J900B411,J900A574,Male,0
J010D071,J900B411,J900A574,Female,0
J010D221,J900B411,J900A574,Male,0
J010D269,J900B411,J900A574,Female,0
J010D286,J900B411,J900A574,Female,0
J010D380,J900B411,J900A574,Female,0
J010D408,J900B411,J900A574,Male,0
J010D608,J900B411,J900A574,Male,0
J010D637,J900B411,J900A574,Male,0
J010D698,J900B411,J900A574,Male,0
J010D751,J900B411,J900A574,Female,0
J010D766,J900B411,J900A574,Male,0
J010D915,J900B411,J900A574,Female,0
J010D950,J900B411,J900A574,Female,0
J010A271,J900C201,J900C141,Male,0
J010A275,J900C201,J900C141,Male,0
J010A468,J900C201,J900C141,Male,0
J010A497,J900C201,J900C141,Female,0
J010A768,J900C201,J900C141,Male,0
J010A905,J900C201,J900C141,Female,0
J010A959,J900C201,J900C141,Male,0
J010B013,J900C201,J900C141,Male,0
J010B053,J900C201,J900C141,Male,0
J010B105,J900C201,J900C141,Female,0
J010B138,J900C201,J900C141,Female,0
J010B199,J900C201,J900C141,Female,0
J010B379,J900C201,J900C141,Male,0
J010B674,J900C201,J900C141,Female,0
J010B865,J900C201,J900C141,Female,0
J010B898,J900C201,J900C141,Female,0
J010B904,J900C201,J900C141,Male,0
J010C107,J900C201,J900C141,Male,0
J010C122,J900C201,J900C141,Female,0
J010C123,J900C201,J900C141,Male,0
J010C154,J900C201,J900C141,Female,0
J010C400,J900C201,J900C141,Male,0
J010C563,J900C201,J900C141,Female,0
J010C579,J900C201,J900C141,Female,0
J010C587,J900C201,J900C141,Male,0
J010C592,J900C201,J900C141,Female,0
J010C593,J900C201,J900C141,Male,0
J010C656,J900C201,J900C141,Female,0
J010C719,J900C201,J900C141,Female,0
J010C892,J900C201,J900C141,Male,0
J010C917,J900C201,J900C141,Female,0
J010C989,J900C201,J900C141,Female,0
J010D056,J900C201,J900C141,Male,0
J010D126,J900C201,J900C141,Female,0
J010D301,J900C201,J900C141,Female,0
J010D403,J900C201,J900C141,Male,0
J010D439,J900C201,J900C141,Female,0
J010D593,J900C201,J900C141,Female,0
J010D743,J900C201,J900C141,Male,0
J010D873,J900C201,J900C141,Female,0
J010D882,J900C201,J900C141,Female,0
J010D945,J900C201,J900C141,Male,0
J010A061,J900C201,J900C325,Male,0
J010A094,J900C201,J900C325,Female,0
J010A198,J900C201,J900C325,Male,0
J010A502,J900C201,J900C325,Female,0
J010A604,J900C201,J900C325,Female,0
J010A612,J900C201,J900C325,Female,0
J010B051,J900C201,J900C325,Male,0
J010B111,J900C201,J900C325,Female,0
J010B115,J900C201,J900C325,Female,0
J010B434,J900C201,J900C325,Female,0
J010B439,J900C201,J900C325,Female,0
J010B522,J900C201,J900C325,Male,0
J010B563,J900C201,J900C325,Female,0
J010B625,J900C201,J900C325,Female,0
J010B630,J900C201,J900C325,Female,0
J010B676,J900C201,J900C325,Male,0
J010B925,J900C201,J900C325,Female,0
J010C226,J900C201,J900C325,Male,0
J010C330,J900C201,J900C325,Male,0
J010C338,J900C201,J900C325,Female,0
J010C353,J900C201,J900C325,Female,0
J010C421,J900C201,J900C325,Female,0
J010C422,J900C201,J900C325,Male,0
J010C561,J900C201,J900C325,Female,0
J010C987,J900C201,J900C325,Male,0
J010D164,J900C201,J900C325,Female,0
J010D203,J900C201,J900C325,Female,0
J010D340,J900C201,J900C325,Male,0
J010D354,J900C201,J900C325,Female,0
J010D454,J900C201,J900C325,Female,0
J010D467,J900C201,J900C325,Male,0
J010D566,J900C201,J900C325,Female,0
J010D657,J900C201,J900C325,Female,0
J010D705,J900C201,J900C325,Female,0
J010D722,J900C201,J900C325,Male,0
J010D774,J900C201,J900C325,Female,0
J010D833,J900C201,J900C325,Male,0
J010D868,J900C201,J900C325,Female,0
J0100116,J900C201,J900C325,Male,0
J0100117,J900C201,J900C325,Male,0
J010A001,J900C201,J900B811,Male,0
J010A004,J900C201,J900B811,Female,0
J010A049,J900C201,J900B811,Female,0
J010A128,J900C201,J900B811,Male,0
J010A138,J900C201,J900B811,Female,0
J010A169,J900C201,J900B811,Male,0
J010A341,J900C201,J900B811,Female,0
J010A403,J900C201,J900B811,Female,0
J010A437,J900C201,J900B811,Male,0
J010A483,J900C201,J900B811,Female,0
J010A552,J900C201,J900B811,Female,0
J010A633,J900C201,J900B811,Male,0
J010A640,J900C201,J900B811,Male,0
J010A707,J900C201,J900B811,Male,0
J010A825,J900C201,J900B811,Male,0
J010A828,J900C201,J900B811,Male,0
J010A846,J900C201,J900B811,Male,0
J010A949,J900C201,J900B811,Female,0
J010A998,J900C201,J900B811,Male,0
J010B038,J900C201,J900B811,Female,0
J010B069,J900C201,J900B811,Female,0
J010B082,J900C201,J900B811,Male,0
J010B127,J900C201,J900B811,Female,0
J010B352,J900C201,J900B811,Female,0
J010B371,J900C201,J900B811,Female,0
J010B412,J900C201,J900B811,Male,0
J010B686,J900C201,J900B811,Female,0
J010B689,J900C201,J900B811,Male,0
J010B711,J900C201,J900B811,Male,0
J010B919,J900C201,J900B811,Female,0
J010B945,J900C201,J900B811,Female,0
J010B979,J900C201,J900B811,Female,0
J010B981,J900C201,J900B811,Male,0
J010C086,J900C201,J900B811,Female,0
J010C158,J900C201,J900B811,Male,0
J010C197,J900C201,J900B811,Male,0
J010C335,J900C201,J900B811,Male,0
J010C373,J900C201,J900B811,Male,0
J010C395,J900C201,J900B811,Female,0
J010C497,J900C201,J900B811,Female,0
J010C499,J900C201,J900B811,Female,0
J010C555,J900C201,J900B811,Female,0
J010C580,J900C201,J900B811,Female,0
J010C595,J900C201,J900B811,Female,0
J010C699,J900C201,J900B811,Female,0
J010C735,J900C201,J900B811,Female,0
J010C762,J900C201,J900B811,Female,0
J010C771,J900C201,J900B811,Female,0
J010C813,J900C201,J900B811,Male,0
J010C932,J900C201,J900B811,Male,0
J010D030,J900C201,J900B811,Female,0
J010D620,J900C201,J900B811,Female,0
J010D831,J900C201,J900B811,Male,0
J010D852,J900C201,J900B811,Female,0
J010D855,J900C201,J900B811,Male,0
J010D891,J900C201,J900B811,Female,0
J010D917,J900C201,J900B811,Male,0
J010D938,J900C201,J900B811,Female,0
J010D985,J900C201,J900B811,Female,0
J0100138,J900C201,J900B811,Female,0
J010A000,J900D388,J900A741,Male,0
J010A006,J900D388,J900A741,Male,0
J010A243,J900D388,J900A741,Female,0
J010A296,J900D388,J900A741,Male,0
J010A338,J900D388,J900A741,Male,0
J010A384,J900D388,J900A741,Female,0
J010A423,J900D388,J900A741,Male,0
J010A424,J900D388,J900A741,Male,0
J010A498,J900D388,J900A741,Male,0
J010A576,J900D388,J900A741,Male,0
J010A579,J900D388,J900A741,Female,0
J010A617,J900D388,J900A741,Male,0
J010A652,J900D388,J900A741,Female,0
J010A720,J900D388,J900A741,Female,0
J010A785,J900D388,J900A741,Female,0
J010A927,J900D388,J900A741,Female,0
J010A990,J900D388,J900A741,Male,0
J010B122,J900D388,J900A741,Female,0
J010B191,J900D388,J900A741,Female,0
J010B564,J900D388,J900A741,Female,0
J010B627,J900D388,J900A741,Male,0
J010B678,J900D388,J900A741,Male,0
J010B778,J900D388,J900A741,Female,0
J010B988,J900D388,J900A741,Female,0
J010C059,J900D388,J900A741,Male,0
J010C139,J900D388,J900A741,Female,0
J010C187,J900D388,J900A741,Female,0
J010C201,J900D388,J900A741,Female,0
J010C204,J900D388,J900A741,Male,0
J010C222,J900D388,J900A741,Female,0
J010C263,J900D388,J900A741,Female,0
J010C270,J900D388,J900A741,Female,0
J010C286,J900D388,J900A741,Female,0
J010C339,J900D388,J900A741,Female,0
J010C359,J900D388,J900A741,Female,0
J010C364,J900D388,J900A741,Male,0
J010C517,J900D388,J900A741,Female,0
J010C619,J900D388,J900A741,Female,0
J010C697,J900D388,J900A741,Male,0
J010C827,J900D388,J900A741,Female,0
J010C890,J900D388,J900A741,Female,0
J010C912,J900D388,J900A741,Female,0
J010C945,J900D388,J900A741,Female,0
J010C952,J900D388,J900A741,Male,0
J010D001,J900D388,J900A741,Female,0
J010D101,J900D388,J900A741,Male,0
J010D130,J900D388,J900A741,Female,0
J010D142,J900D388,J900A741,Female,0
J010D395,J900D388,J900A741,Female,0
J010D553,J900D388,J900A741,Male,0
J010D615,J900D388,J900A741,Female,0
J010D681,J900D388,J900A741,Female,0
J010D701,J900D388,J900A741,Female,0
J010D735,J900D388,J900A741,Female,0
J010D742,J900D388,J900A741,Male,0
J010D776,J900D388,J900A741,Male,0
J010D797,J900D388,J900A741,Female,0
J010D835,J900D388,J900A741,Female,0
J010D859,J900D388,J900A741,Male,0
J010D921,J900D388,J900A741,Female,0
J010D925,J900D388,J900A741,Female,0
J0100059,J900D388,J900A741,Female,0
J0100060,J900D388,J900A741,Female,0
J010A067,J900D388,J900B189,Female,0
J010A075,J900D388,J900B189,Female,0
J010A109,J900D388,J900B189,Male,0
J010A303,J900D388,J900B189,Male,0
J010A391,J900D388,J900B189,Male,0
J010A599,J900D388,J900B189,Female,0
J010A629,J900D388,J900B189,Female,0
J010A839,J900D388,J900B189,Female,0
J010B149,J900D388,J900B189,Female,0
J010B205,J900D388,J900B189,Female,0
J010B286,J900D388,J900B189,Male,0
J010B296,J900D388,J900B189,Male,0
J010B340,J900D388,J900B189,Male,0
J010B448,J900D388,J900B189,Female,0
J010B451,J900D388,J900B189,Female,0
J010B652,J900D388,J900B189,Female,0
J010B962,J900D388,J900B189,Female,0
J010C034,J900D388,J900B189,Female,0
J010C091,J900D388,J900B189,Female,0
J010C522,J900D388,J900B189,Male,0
J010C526,J900D388,J900B189,Male,0
J010C559,J900D388,J900B189,Male,0
J010C584,J900D388,J900B189,Female,0
J010C635,J900D388,J900B189,Male,0
J010C736,J900D388,J900B189,Male,0
J010D168,J900D388,J900B189,Male,0
J010D338,J900D388,J900B189,Female,0
J010D431,J900D388,J900B189,Female,0
J0100088,J900D388,J900B189,Female,0
J010A054,J900D388,J900C985,Female,0
J010A255,J900D388,J900C985,Male,0
J010A307,J900D388,J900C985,Female,0
J010A447,J900D388,J900C985,Male,0
J010A474,J900D388,J900C985,Female,0
J010A517,J900D388,J900C985,Male,0
J010A944,J900D388,J900C985,Female,0
J010A950,J900D388,J900C985,Female,0
J010B135,J900D388,J900C985,Female,0
J010B280,J900D388,J900C985,Female,0
J010B303,J900D388,J900C985,Male,0
J010B330,J900D388,J900C985,Female,0
J010B384,J900D388,J900C985,Male,0
J010B467,J900D388,J900C985,Male,0
J010B589,J900D388,J900C985,Male,0
J010B593,J900D388,J900C985,Male,0
J010B716,J900D388,J900C985,Female,0
J010B776,J900D388,J900C985,Male,0
J010B791,J900D388,J900C985,Female,0
J010B882,J900D388,J900C985,Male,0
J010B893,J900D388,J900C985,Male,0
J010B953,J900D388,J900C985,Female,0
J010C115,J900D388,J900C985,Female,0
J010C206,J900D388,J900C985,Female,0
J010C426,J900D388,J900C985,Female,0
J010C591,J900D388,J900C985,Female,0
J010C673,J900D388,J900C985,Male,0
J010C738,J900D388,J900C985,Female,0
J010C825,J900D388,J900C985,Female,0
J010C858,J900D388,J900C985,Female,0
J010C859,J900D388,J900C985,Female,0
J010C909,J900D388,J900C985,Male,0
J010D005,J900D388,J900C985,Female,0
J010D019,J900D388,J900C985,Male,0
J010D020,J900D388,J900C985,Female,0
J010D023,J900D388,J900C985,Female,0
J010D103,J900D388,J900C985,Male,0
J010D811,J900D388,J900C985,Female,0
J0100014,J900D388,J900C985,Female,0
J010A037,J900B769,J900D310,Female,0
J010A189,J900B769,J900D310,Female,0
J010A251,J900B769,J900D310,Male,0
J010A323,J900B769,J900D310,Female,0
J010A332,J900B769,J900D310,Male,0
J010A647,J900B769,J900D310,Male,0
J010A681,J900B769,J900D310,Female,0
J010A695,J900B769,J900D310,Female,0
J010B005,J900B769,J900D310,Male,0
J010B067,J900B769,J900D310,Female,0
J010B225,J900B769,J900D310,Female,0
J010B249,J900B769,J900D310,Female,0
J010B256,J900B769,J900D310,Female,0
J010B532,J900B769,J900D310,Male,0
J010B605,J900B769,J900D310,Male,0
J010B921,J900B769,J900D310,Male,0
J010C208,J900B769,J900D310,Female,0
J010C215,J900B769,J900D310,Female,0
J010C245,J900B769,J900D310,Female,0
J010C280,J900B769,J900D310,Male,0
J010C659,J900B769,J900D310,Female,0
J010C728,J900B769,J900D310,Female,0
J010C755,J900B769,J900D310,Female,0
J010C834,J900B769,J900D310,Male,0
J010C980,J900B769,J900D310,Female,0
J010D125,J900B769,J900D310,Female,0
J010D190,J900B769,J900D310,Female,0
J010D304,J900B769,J900D310,Female,0
J010D473,J900B769,J900D310,Male,0
J010D777,J900B769,J900D310,Male,0
J010D825,J900B769,J900D310,Female,0
J010D888,J900B769,J900D310,Female,0
J010D941,J900B769,J900D310,Male,0
J010D942,J900B769,J900D310,Male,0
J010D975,J900B769,J900D310,Female,0
J0100013,J900B769,J900D310,Female,0
J010A003,J900A425,J900A804,Male,0
J010A024,J900A425,J900A804,Male,0
J010A071,J900A425,J900A804,Female,0
J010A079,J900A425,J900A804,Male,0
J010A111,J900A425,J900A804,Male,0
J010A134,J900A425,J900A804,Male,0
J010A162,J900A425,J900A804,Female,0
J010A163,J900A425,J900A804,Female,0
J010A203,J900A425,J900A804,Female,0
J010A225,J900A425,J900A804,Female,0
J010A409,J900A425,J900A804,Female,0
J010A456,J900A425,J900A804,Male,0
J010A513,J900A425,J900A804,Male,0
J010A564,J900A425,J900A804,Female,0
J010A616,J900A425,J900A804,Male,0
J010A638,J900A425,J900A804,Female,0
J010A663,J900A425,J900A804,Female,0
J010A665,J900A425,J900A804,Female,0
J010A765,J900A425,J900A804,Female,0
J010A996,J900A425,J900A804,Female,0
J010B001,J900A425,J900A804,Male,0
J010B307,J900A425,J900A804,Female,0
J010B349,J900A425,J900A804,Male,0
J010B372,J900A425,J900A804,Male,0
J010B610,J900A425,J900A804,Male,0
J010B612,J900A425,J900A804,Male,0
J010B677,J900A425,J900A804,Female,0
